Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-1238.395	-1457.52	219.1244	0.3678781	0.302479	0.55058	0.112052	0.0348891	1.530277	1.607214
6	-1232.797	-1452.196	219.399	0.4160381	0.489664	0.426569	0.0585979	0.0251697	1.522181	1.376944
12	-1243.321	-1461.42	218.0983	0.2872711	0.279453	0.654738	0.0470301	0.018779	0.8858562	2.730422
18	-1233.367	-1450.639	217.272	0.3661189	0.250286	0.660581	0.0434239	0.0457088	0.8363216	3.230036
24	-1240.677	-1458.191	217.5137	0.3718293	0.42371	0.525733	0.0441791	0.00637877	0.8250373	3.090578
30	-1244.496	-1462.348	217.8522	0.3642481	0.539045	0.367708	0.0859536	0.00729332	0.9903166	2.790484
36	-1249.339	-1466.323	216.9838	0.3860041	0.480391	0.419357	0.0978056	0.00244605	0.7020244	3.469285
42	-1248.033	-1464.886	216.8524	0.3234663	0.310516	0.618339	0.0632196	0.00792559	0.7719413	3.530567
48	-1251.35	-1468.364	217.014	0.4496626	0.326743	0.650654	0.0209613	0.00164099	0.5661286	3.49841
54	-1244.024	-1460.967	216.9437	0.3916076	0.364403	0.591995	0.0430024	0.000599107	0.9274636	3.358077
60	-1237.528	-1454.541	217.0132	0.3457561	0.446463	0.504782	0.0477913	0.000964348	0.7518822	3.440355
66	-1235.106	-1452.581	217.4748	0.3390623	0.47618	0.471819	0.0509723	0.00102854	0.8286489	3.125375
72	-1227.26	-1445.281	218.0212	0.3192989	0.472369	0.446422	0.064868	0.0163414	0.7838956	2.830925
78	-1229.173	-1447.03	217.857	0.3092089	0.359026	0.58234	0.0119923	0.0466413	0.9532393	2.830925
84	-1224.735	-1443.174	218.4391	0.3461851	0.495357	0.405187	0.0635405	0.0359159	1.103	2.364162
90	-1226.814	-1445.403	218.5889	0.2905632	0.31959	0.575648	0.0600877	0.0446744	1.117703	2.278043
96	-1228.919	-1447.844	218.9252	0.2530262	0.440665	0.379478	0.0330793	0.146777	1.104374	2.073221
102	-1224.287	-1443.893	219.6064	0.2308933	0.520922	0.43068	0.0168365	0.0315616	1.337478	1.428531
108	-1238.511	-1458.245	219.7334	0.2357865	0.617894	0.313303	0.0371841	0.0316192	1.330214	1.335551
114	-1233.887	-1453.373	219.4858	0.2944641	0.468303	0.431574	0.0616172	0.0385058	1.390359	1.475305
120	-1220.136	-1439.373	219.2368	0.3173011	0.541088	0.400668	0.0224959	0.0357483	1.246893	1.752296
126	-1229.612	-1448.868	219.2562	0.2315754	0.42798	0.465179	0.0261179	0.0807234	1.055385	1.882791
132	-1225.318	-1444.505	219.1871	0.2315754	0.729154	0.194682	0.00814359	0.0680207	1.124567	1.882791
138	-1230.925	-1450.609	219.6836	0.2291927	0.654703	0.290306	0.0121436	0.0428474	1.201903	1.472683
144	-1223.416	-1443.268	219.8523	0.2368589	0.550268	0.414581	0.00776226	0.0273883	1.425631	1.156536
150	-1230.503	-1449.557	219.0541	0.2138565	0.736089	0.193892	0.0161879	0.0538305	1.261194	1.875499
156	-1231.316	-1450.007	218.6904	0.2299749	0.4304	0.398015	0.0208089	0.150776	0.9347112	2.333038
162	-1229.464	-1447.875	218.4115	0.2822955	0.422722	0.352143	0.0175781	0.207556	0.9765107	2.481446
168	-1224.156	-1443.03	218.8741	0.2468608	0.604675	0.324948	0.00909792	0.0612796	1.032902	2.153418
174	-1226.093	-1444.714	218.6212	0.2602697	0.411571	0.524775	0.0146927	0.0489605	1.032902	2.316182
180	-1238.768	-1455.953	217.1852	0.4008834	0.437104	0.497141	0.0193732	0.0463823	0.9028675	3.225665
