Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	tree_length
0	-1240.545	-1459.703	219.1575	0.0331765	0.289854	0.710146	0.966823	0.4054306	0.00972214	0.00292388	0.0040741	0.00310364	0.00239875	0.00635435	0.0118404	0.00675866	0.0155494	0.0414621	0.00632248	0.0223967	0.0592028	0.00333298	0.0155555	0.0192786	0.00998571	0.00258874	0.00992426	0.0487698	0.0209492	0.0299258	0.0010457	0.0231601	0.00930289	0.00343566	0.0144734	0.00547335	0.0331631	0.00755659	0.00494003	0.0230196	0.00160264	0.0128871	0.00103433	0.00973331	0.0324721	0.00327887	0.000201566	0.0138768	0.0166698	0.00260325	0.0271981	7.16498e-05	0.0179687	0.00866177	0.00346478	0.00254387	0.0136909	3.66575e-05	0.00145792	0.00039025	0.0167426	0.00740527	0.00357339	0.0349724	0.000553071	0.0200222	0.00860099	0.0102212	0.00511326	0.0448346	0.0246641	0.00822652	0.00756846	0.0175092	0.0570108	0.0142099	0.0368446	0.0833247	0.00428544	0.00629594	0.0246252	0.0187881	0.0153169	0.05827	0.00241591	0.00358636	0.0665708	0.00420654	0.00892804	0.00985117	0.0092484	0.042486	0.013209	0.00833106	0.0272897	0.00486432	0.0255523	0.0183153	0.0202294	0.0132918	0.00811946	0.00740773	0.00287234	0.00865663	0.011686	0.0134758	0.141593	0.000362316	0.0060694	0.0104207	0.00304831	0.0205281	0.0219735	0.00730007	0.000554232	0.0268138	0.00389422	0.00308938	0.00571017	0.0108132	0.0128723	0.0238715	0.00408907	0.00897906	0.01043	0.332603	0.607812	0.0206457	0.0389396	0.203438	0.459961	0.784829	1.27416	2.1741	4.9155	1.15141	0.00531317	0.00159791	0.0022265	0.00169614	0.00131092	0.00347266	0.00647082	0.00369362	0.00849778	0.0226591	0.00345524	0.0122398	0.0323544	0.00182148	0.00850113	0.0105358	0.00545721	0.00141475	0.00542363	0.0266528	0.0114488	0.0163545	0.000571475	0.012657	0.00508404	0.0018776	0.00790974	0.00299119	0.0181237	0.00412969	0.00269974	0.0125803	0.000875847	0.00704284	0.000565264	0.00531927	0.0177461	0.00179191	0.000110156	0.00758371	0.00911005	0.00142268	0.0148638	3.91567e-05	0.00981994	0.00473367	0.00189351	0.00139023	0.00748208	2.00334e-05	0.000796754	0.000213272	0.00914984	0.004047	0.00195286	0.0191125	0.000302254	0.0109422	0.00470046	0.0055859	0.00279441	0.0245022	0.013479	0.00449581	0.00413618	0.00956883	0.0311565	0.00776572	0.0201356	0.0455371	0.002342	0.00344074	0.0134577	0.0102677	0.00837071	0.0318447	0.0013203	0.00195995	0.036381	0.00229888	0.00487919	0.00538368	0.00505427	0.0232187	0.00721873	0.00455294	0.0149139	0.00265836	0.0139644	0.0100093	0.0110554	0.00726401	0.0044373	0.00404834	0.00156974	0.00473086	0.00638642	0.00736454	0.0773808	0.000198006	0.00331694	0.00569494	0.00166591	0.0112187	0.0120086	0.0039895	0.000302889	0.0146538	0.0021282	0.00168835	0.00312062	0.00590945	0.00703473	0.0130458	0.00223468	0.00490707	0.00570002	1.82982
36	-1240.99	-1460.036	219.0452	0.0273266	0.279314	0.720686	0.972674	0.3714585	0.0255365	0.00116007	0.00391362	0.00305534	0.00933187	0.00067266	0.0288441	0.00445235	0.00371219	0.0246905	0.00102742	0.0225928	0.0508284	0.00310837	0.0298968	0.00458137	0.0149863	0.00288982	0.00257582	0.0914067	0.00756518	0.0463339	0.0101741	0.0488804	0.0343595	0.00812649	0.0544346	0.00410233	0.0149331	0.0131887	0.0105379	0.0102143	0.00624476	0.0182328	0.00484778	0.026359	0.0160911	0.0107414	0.00905752	0.0161652	0.0184025	0.000356647	0.0205549	0.00640311	0.00837819	0.0189955	0.00403549	0.00203543	0.00136827	0.00100538	0.00329261	0.000376704	0.00517688	0.00615531	0.0061352	0.0147443	0.00382935	0.0120243	0.00432357	0.011649	0.00117688	0.0452278	0.0249965	0.00456189	0.00264173	0.0039539	0.00345214	0.0104611	0.0165976	0.101802	0.00609998	0.0127756	0.0230702	0.0163527	0.0164374	0.0201559	0.000927261	0.00198344	0.0747891	0.0158717	0.045194	0.0104505	0.00759426	0.0496526	0.0198552	0.00728954	0.00913992	0.00329389	0.0434526	0.00526733	0.0225846	0.0327938	0.000554193	0.0299249	0.0155778	0.0196896	0.0346842	0.020692	0.0953982	3.35232e-05	0.0141963	0.00770129	0.00360242	0.0345224	0.0346588	0.0133635	0.00883126	0.00896747	0.00259744	0.00459714	0.0050772	0.0181738	0.0127159	0.0153469	0.00116866	0.00518672	0.00302669	0.42966	0.437877	0.129145	0.00331811	0.201027	0.457294	0.783406	1.27648	2.18678	4.97446	1.160032	0.0133052	0.000604429	0.0020391	0.00159191	0.00486215	0.000350474	0.0150285	0.00231979	0.00193415	0.0128644	0.000535311	0.0117715	0.0264829	0.00161954	0.0155771	0.00238702	0.00780828	0.00150568	0.00134207	0.0476253	0.00394166	0.0241412	0.00530099	0.025468	0.0179022	0.00423412	0.0283619	0.00213742	0.00778052	0.00687165	0.00549053	0.00532195	0.00325369	0.00949976	0.00252582	0.0137337	0.0083839	0.00559657	0.00471921	0.00842252	0.00958817	0.000185822	0.0107097	0.00333619	0.00436526	0.00989714	0.0021026	0.00106051	0.000712905	0.00052383	0.00171554	0.000196273	0.00269729	0.00320708	0.00319661	0.00768219	0.0019952	0.006265	0.00225269	0.00606944	0.000613188	0.0235649	0.0130239	0.00237687	0.00137641	0.00206009	0.00179866	0.00545051	0.00864779	0.0530417	0.00317825	0.00665644	0.0120202	0.00852018	0.00856434	0.0105017	0.000483128	0.00103343	0.0389671	0.00826956	0.0235473	0.00544497	0.00395681	0.0258704	0.0103451	0.00379805	0.00476214	0.0017162	0.02264	0.00274442	0.0117672	0.0170865	0.000288749	0.0155917	0.00811644	0.0102588	0.0180714	0.0107811	0.049705	1.74665e-05	0.00739666	0.00401258	0.00187696	0.0179871	0.0180581	0.00696275	0.00460132	0.00467229	0.00135333	0.00239523	0.00264536	0.00946906	0.00662531	0.00799614	0.000608905	0.00270242	0.00157698	1.919287
72	-1230.289	-1450.086	219.7963	0.0127571	0.242405	0.757595	0.987243	0.2783098	0.0098788	0.00182989	0.00374622	0.00471593	0.00124932	0.000663526	0.0308132	0.00222752	0.0017861	0.017216	0.00176011	0.0115413	0.0358431	0.00138621	0.0069336	0.00474449	0.00813736	0.000779937	0.00912955	0.0174216	0.00601366	0.0166066	0.00440851	0.0120628	0.0129887	0.00398114	0.00940975	0.00400177	0.00743063	0.0209608	0.0108783	0.00501735	0.00135546	0.00379189	0.00103874	0.00505192	0.0253854	0.0244181	0.000557908	0.000948264	0.00137906	0.00365553	0.00643628	0.00348006	0.00840131	0.00492858	0.00140371	7.64318e-05	0.0125281	0.00234063	0.00456537	0.00760428	0.0287294	0.00613631	0.00207329	0.0403963	0.00209889	0.013704	0.00267928	0.0158319	0.00661642	0.0234492	0.0143043	0.00560918	0.0014068	0.00563822	0.00109305	0.0078247	0.025593	0.0441152	0.00428596	0.00289497	0.032716	0.0223389	0.0167394	0.0304711	0.00182872	0.000600343	0.00976611	0.00108406	0.014751	0.000695163	0.00854041	0.0282307	0.00381186	0.00273123	0.0438092	0.000567047	0.00637345	0.00561603	0.00393477	0.0114111	0.000393696	0.0260117	0.0145264	0.00147964	0.0294822	0.00245482	0.0648267	0.000373166	0.00594424	0.00619122	0.000377322	0.0371425	0.020974	0.0134962	0.00552139	0.00207646	0.00428495	0.00327324	0.00250874	0.00588663	0.0238426	0.00161491	0.00200023	0.0020972	0.0127194	0.489423	0.475288	0.0087792	0.0265101	0.137399	0.379832	0.739334	1.35257	2.63274	7.27809	1.435197	0.00826742	0.00153141	0.00313516	0.00394669	0.00104553	0.000555295	0.0257871	0.00186418	0.00149476	0.0144078	0.00147301	0.00965871	0.0299966	0.0011601	0.00580262	0.00397059	0.00681003	0.000652717	0.00764039	0.0145799	0.00503274	0.0138978	0.00368942	0.0100952	0.0108701	0.00333175	0.00787488	0.00334902	0.00621858	0.0175418	0.00910386	0.00419894	0.00113437	0.00317337	0.000869305	0.00422788	0.0212447	0.0204351	0.000466905	0.000793588	0.00115411	0.00305926	0.00538642	0.00291241	0.00703093	0.00412465	0.00117475	6.39647e-05	0.0104846	0.00195884	0.00382069	0.00636391	0.0240432	0.00513538	0.0017351	0.0338071	0.00175653	0.0114686	0.00224225	0.0132495	0.00553719	0.0196243	0.0119711	0.00469424	0.00117733	0.00471854	0.000914758	0.00654838	0.0214184	0.0369194	0.00358686	0.00242276	0.0273796	0.0186951	0.0140089	0.0255008	0.00153043	0.000502418	0.00817311	0.000907232	0.0123449	0.000581772	0.00714734	0.0236258	0.00319009	0.00228573	0.0366632	0.000474553	0.00533384	0.00469997	0.00329295	0.00954979	0.000329478	0.0217688	0.0121569	0.00123828	0.0246732	0.0020544	0.0542525	0.000312297	0.00497465	0.00518134	0.000315775	0.031084	0.0175528	0.0112948	0.00462077	0.00173776	0.00358601	0.00273933	0.00209953	0.00492644	0.0199536	0.0013515	0.00167396	0.00175512	0.0106447	1.194907
108	-1225.214	-1444.822	219.6078	0.0257524	0.276185	0.723815	0.974248	0.3621296	0.00383714	0.0036345	0.00715862	0.0012316	0.00382995	0.000732271	0.0307701	0.00277288	0.0131678	0.000903951	0.000157904	0.00821456	0.0119004	0.00183198	0.00657465	0.00223745	0.00814195	9.24078e-05	0.0012726	0.0319215	0.000822254	0.0211005	0.0022597	0.0259914	0.00537647	0.00397386	0.019605	0.0184073	0.0152057	0.00704582	0.00730676	0.00362482	0.00905065	0.000995955	0.000755787	0.00660241	0.00999067	0.00909862	0.000231032	0.000310302	0.00586425	0.00243719	0.00216345	0.000597892	0.0104491	0.00559297	0.0011655	0.000970652	0.00428859	0.00180275	0.0078308	0.00428211	0.0128988	0.0056604	0.00387326	0.0253237	0.00402771	0.00648341	0.00426695	0.0175766	0.00254598	0.0213568	0.00632164	0.0221905	0.00245012	0.0143696	0.00216145	0.00412843	0.00947957	0.0533876	0.0114464	0.00924731	0.0166977	0.00723088	0.0184349	0.0473364	0.00776295	0.000834551	0.0262079	0.00420608	0.0149781	0.0126169	0.00517881	0.0353809	0.00337343	0.0146045	0.0194929	0.00461336	0.0232488	0.00692953	0.000402378	0.00793103	0.00240262	0.00703087	0.0108251	0.00151051	0.0175382	0.000386063	0.0981624	0.00227052	0.00737299	0.00170258	0.000852632	0.0314874	0.00767022	0.0145338	0.0132231	0.0121198	0.00230922	0.0216995	0.00750073	0.0124183	0.0046467	0.00305121	0.000165278	0.000821981	0.00537574	0.479531	0.471266	0.0332951	0.0159081	0.106377	0.335268	0.7111	1.40627	2.98269	9.4005	1.620226	0.00330982	0.00313503	0.00617484	0.00106235	0.00330362	0.000631638	0.0265415	0.00239181	0.0113582	0.000779725	0.000136204	0.00708567	0.010265	0.00158022	0.00567112	0.00192997	0.00702304	7.97086e-05	0.00109771	0.0275346	0.000709255	0.0182008	0.00194916	0.0224195	0.0046376	0.00342775	0.0169108	0.0158777	0.013116	0.00607754	0.00630263	0.00312668	0.00780685	0.000859085	0.000651922	0.00569506	0.00861769	0.00784824	0.000199282	0.000267659	0.00505835	0.00210226	0.00186614	0.000515726	0.00901316	0.00482435	0.00100533	0.000837259	0.00369923	0.001555	0.00675465	0.00369364	0.0111262	0.00488251	0.00334098	0.0218436	0.0034742	0.00559243	0.00368056	0.0151611	0.0021961	0.0184218	0.00545289	0.0191409	0.00211341	0.0123949	0.00186441	0.00356108	0.00817683	0.0460508	0.00987338	0.00797649	0.014403	0.00623717	0.0159015	0.0408312	0.00669612	0.000719862	0.0226062	0.00362805	0.0129197	0.0108831	0.0044671	0.0305187	0.00290983	0.0125974	0.0168141	0.00397936	0.0200538	0.00597724	0.000347081	0.0068411	0.00207244	0.00606465	0.00933749	0.00130293	0.015128	0.000333008	0.0846723	0.0019585	0.00635975	0.0014686	0.000735458	0.0271602	0.00661614	0.0125365	0.0114059	0.0104542	0.00199187	0.0187175	0.00646994	0.0107117	0.00400813	0.00263189	0.000142564	0.000709019	0.00463698	1.159321
144	-1237.591	-1457.334	219.7438	0.00591452	0.211769	0.788231	0.994085	0.2211781	0.00615082	0.00144251	0.00582274	0.00181976	0.0032036	0.00285728	0.0143273	0.00212899	0.00219669	0.00117828	0.00182741	0.00763693	0.00893875	0.00311817	0.0174313	0.0116376	0.00292423	0.0013159	0.00255627	0.0285575	0.00421604	0.020973	0.0114698	0.00988588	0.00313191	0.0022921	0.0227815	0.00092543	0.00490409	0.0107222	0.00676565	0.00527336	0.00134171	0.00157494	0.000433283	0.00138587	0.00632936	0.00868401	0.000729906	0.00058041	0.00914094	0.00257146	0.003567	0.000211381	0.0238471	0.0131933	0.00698065	0.00109163	0.00906197	0.00437228	0.0133804	0.00455985	0.00938093	0.000419995	0.00140155	0.0242289	0.00249313	0.000391669	0.0131756	0.0131238	0.00237982	0.0317245	0.00550894	0.00874064	0.00131915	0.0161277	0.00652892	0.00595263	0.00154905	0.0849097	0.00763134	0.0321734	0.0116177	0.00829318	0.0139872	0.0491035	0.00641533	0.00575871	0.000406467	0.00117919	0.00772128	0.00791143	0.00534664	0.0342445	0.000156569	0.0114894	0.0121736	0.002867	7.70781e-05	0.00411688	0.00131548	0.00678469	0.00261062	0.0124909	0.00593333	0.000580427	0.0251721	0.000889058	0.0671149	0.00297749	0.00669626	0.00147062	0.000575849	0.0145714	0.00142744	0.00630558	0.0158111	0.0020532	0.00668939	0.0265941	0.00238979	0.00740921	0.0106956	0.0034838	0.00407923	0.0169418	0.0130722	0.661207	0.224971	0.0277673	0.0860545	0.104417	0.33224	0.709091	1.41026	3.00987	9.57701	1.633677	0.00579384	0.00135879	0.00548481	0.00171415	0.00301767	0.00269145	0.0134957	0.00200543	0.0020692	0.0011099	0.00172135	0.0071937	0.00841997	0.0029372	0.0164197	0.0109622	0.00275451	0.00123953	0.00240791	0.0269001	0.00397135	0.0197558	0.0108041	0.00931213	0.00295014	0.00215908	0.0214594	0.000871721	0.00461947	0.0100999	0.00637299	0.00496731	0.00126384	0.00148353	0.000408137	0.00130544	0.00596203	0.00818001	0.000687544	0.000546725	0.00861043	0.00242222	0.00335998	0.000199113	0.0224631	0.0124276	0.00657551	0.00102827	0.00853603	0.00411852	0.0126039	0.0042952	0.00883649	0.00039562	0.0013202	0.0228227	0.00234843	0.000368937	0.0124109	0.0123621	0.0022417	0.0298833	0.00518922	0.00823336	0.00124259	0.0151917	0.00615	0.00560716	0.00145915	0.0799818	0.00718844	0.0303061	0.0109434	0.00781186	0.0131754	0.0462536	0.006043	0.00542449	0.000382876	0.00111075	0.00727316	0.00745227	0.00503633	0.032257	0.000147482	0.0108226	0.0114671	0.0027006	7.26047e-05	0.00387794	0.00123914	0.00639093	0.00245911	0.011766	0.00558898	0.000546741	0.0237111	0.000837459	0.0632198	0.00280469	0.00630763	0.00138527	0.000542428	0.0137258	0.00134459	0.00593962	0.0148935	0.00193404	0.00630115	0.0250507	0.0022511	0.0069792	0.0100749	0.00328161	0.00384248	0.0159585	0.0123135	1.061613
180	-1250.837	-1470.219	219.3824	0.043833	0.305831	0.694169	0.956167	0.4659547	0.0175413	0.0233302	0.00327606	0.000814746	0.00652817	0.000703608	0.0186701	0.00268905	0.00150497	0.0200136	0.0033095	0.02085	0.0233178	0.00513316	0.0151539	0.00794423	0.007853	0.0140465	0.0235221	0.0390255	0.00445489	0.0636861	0.0213162	0.0370219	0.0112085	0.0023264	0.0162389	0.00598088	0.0102909	0.0140669	0.0111246	0.00826147	0.0108259	0.0029177	0.00409236	0.0201909	0.0243518	0.0124146	0.00235346	0.00342681	0.00535219	0.00588702	0.00671563	0.00408589	0.0403585	0.0087784	0.0017911	0.0030231	0.0163275	0.00583539	0.00654763	0.00834781	0.00127375	0.000558584	0.0128327	0.0205922	0.00560841	0.00272186	0.00818715	0.00059263	0.00185261	0.00210273	0.015377	0.0128372	0.0013079	0.0575508	0.0294751	0.022929	0.0131801	0.0793807	0.00806998	0.0427974	0.0186344	0.0204919	0.0162673	0.0202259	0.0130693	0.00492881	0.0030935	0.00279306	0.0293142	0.00723861	0.00609601	0.0504691	0.00167064	0.0339559	0.0431543	0.0243673	0.000507679	0.0114226	0.00759554	0.0152036	0.00594053	0.0277496	0.00804869	0.00193785	0.0307106	0.0129636	0.065037	0.000706198	0.0104135	0.000547959	0.0058651	0.039278	0.00211141	0.021498	0.0307341	0.00808035	0.00125138	0.0702477	0.0136911	0.0121971	0.0137579	0.00072258	0.0014763	0.0147672	0.00631289	0.500975	0.33722	0.0917519	0.0700533	0.245994	0.504605	0.807842	1.23787	1.98175	4.06515	1.014068	0.010136	0.013481	0.00189302	0.000470787	0.00377219	0.000406568	0.0107882	0.00155382	0.000869624	0.0115645	0.00191234	0.0120478	0.0134738	0.00296611	0.0087564	0.00459044	0.00453772	0.00811656	0.0135919	0.0225502	0.00257418	0.0368	0.0123172	0.0213925	0.00647664	0.00134427	0.0093834	0.00345595	0.00594643	0.00812835	0.00642817	0.00477375	0.00625556	0.00168594	0.0023647	0.011667	0.0140713	0.00717356	0.00135991	0.00198012	0.00309267	0.00340172	0.00388052	0.00236096	0.0233205	0.00507245	0.00103496	0.00174685	0.00943456	0.00337188	0.00378344	0.00482364	0.000736015	0.000322768	0.00741516	0.0118989	0.00324073	0.00157278	0.00473081	0.000342441	0.0010705	0.00121503	0.00888533	0.00741776	0.00075575	0.0332547	0.0170317	0.0132492	0.0076159	0.0458688	0.0046631	0.0247297	0.0107676	0.0118409	0.00939979	0.0116872	0.00755187	0.00284803	0.00178752	0.00161392	0.0169387	0.00418271	0.00352248	0.0291627	0.000965353	0.0196208	0.024936	0.0140802	0.000293354	0.00660037	0.00438896	0.00878512	0.00343264	0.0160346	0.0046508	0.00111975	0.0177456	0.00749081	0.0375805	0.000408065	0.00601728	0.000316629	0.00338905	0.0226961	0.00122004	0.0124222	0.0177592	0.0046691	0.000723089	0.0405915	0.00791115	0.0070479	0.00794977	0.000417531	0.000853053	0.008533	0.0036478	1.730603
216	-1232.106	-1451.867	219.7612	0.00951193	0.229976	0.770024	0.990488	0.2534477	0.0141582	0.0202295	0.0127358	0.00226768	0.000289763	0.00280099	0.00102762	0.00321499	0.00442451	0.00414874	0.0059621	0.0136053	0.0192231	0.00861047	0.0104156	0.00210162	0.0112184	0.00128665	0.00623592	0.00135686	0.00759861	0.016273	0.00661912	0.0536902	0.00281553	0.0103293	0.0395298	0.0097268	0.00606169	0.0175181	0.00367431	0.0130461	0.00813523	0.000265534	0.00711923	0.0335304	0.00249007	0.0162691	0.00336607	0.000970633	0.00657447	0.00759943	0.00774344	0.00360755	0.0230679	0.00588735	0.000273411	0.00205877	0.00985544	0.00165589	0.00068483	0.00196923	0.00828658	0.00492719	0.00820887	0.0050275	0.00516662	0.00548824	0.00510723	0.0110346	0.00194676	0.000960927	0.0144928	0.0236455	0.00192861	0.00813489	0.0238274	0.0123133	0.00684217	0.11847	0.00856417	0.00397259	0.0190551	0.0103071	0.00808487	0.00369257	0.00734964	0.00117996	0.00174824	0.00455107	0.000964585	0.0206168	0.00822828	0.032724	0.00094679	0.0221211	0.0313256	0.00773075	0.00275429	0.00367897	0.000595664	0.0254666	0.00349861	0.0349201	0.0278442	0.0074947	0.0160591	0.00830493	0.0748191	0.00110444	0.00428184	0.00367866	0.00276137	0.0230666	0.00287266	0.0136281	0.0207142	0.0233571	0.0107698	0.0436626	0.0146332	0.0120598	0.00886567	0.00867281	0.0064601	0.00493368	0.0113003	0.664569	0.283016	0.0141767	0.0382379	0.17088	0.422456	0.764277	1.30843	2.36711	5.85207	1.277515	0.0104369	0.0149124	0.00938835	0.00167165	0.000213603	0.00206479	0.000757521	0.00236997	0.00326159	0.0030583	0.00439504	0.0100293	0.0141706	0.00634732	0.00767797	0.00154924	0.00826979	0.000948475	0.00459689	0.00100023	0.00560141	0.0119959	0.00487937	0.0395784	0.0020755	0.00761441	0.0291399	0.00717024	0.00446846	0.0129137	0.00270857	0.00961707	0.00599699	0.000195742	0.00524803	0.0247174	0.00183559	0.011993	0.00248135	0.000715515	0.00484646	0.00560202	0.00570818	0.00265935	0.0170048	0.00433994	0.000201549	0.00151765	0.00726507	0.00122066	0.000504831	0.00145164	0.00610856	0.00363214	0.00605128	0.00370609	0.00380864	0.00404573	0.00376487	0.00813427	0.00143508	0.00070836	0.0106836	0.0174306	0.0014217	0.00599674	0.0175647	0.00907695	0.00504379	0.0873315	0.00631319	0.00292845	0.0140467	0.00759804	0.00595987	0.00272203	0.00541788	0.000869826	0.00128874	0.00335488	0.000711057	0.015198	0.00606559	0.0241229	0.000697939	0.0163069	0.0230921	0.00569883	0.00203036	0.00271201	0.000439102	0.0187731	0.00257904	0.0257418	0.0205257	0.00552482	0.0118382	0.00612209	0.0551539	0.00081415	0.00315641	0.00271178	0.00203558	0.0170039	0.00211762	0.0100461	0.0152697	0.017218	0.00793907	0.0321865	0.0107871	0.00889004	0.00653545	0.00639327	0.00476215	0.00363693	0.00833018	1.356552
