Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	tree_length
0	-1238.395	-1457.52	219.1244	0.0267204	0.278126	0.721874	0.973279	0.3678781	0.012364	0.00627013	0.00166029	0.00389829	0.00176474	0.0124422	0.026083	0.00193401	0.00469127	0.00701843	0.00339697	0.0102583	0.020014	0.00314733	0.00954026	0.0116188	0.00142596	0.00711471	0.00784472	0.0244397	0.0282996	0.00864903	0.0184808	0.0148957	0.0132005	0.00244905	0.0115512	0.0117693	0.0273093	0.00706277	0.00427684	0.0128758	0.000163833	0.00274714	0.0014197	0.00331561	0.00385777	0.0415695	0.000479293	0.00375038	0.0193224	0.0104463	0.00672245	0.002566	0.0222805	0.00836427	0.00422447	0.00299729	0.00389565	0.000675526	6.53976e-05	0.00233383	0.00300403	0.00420258	0.00186186	0.035879	0.00379141	0.00276501	0.00618258	0.00616207	0.0102503	0.00117643	0.0397354	0.00709818	0.0162542	0.00194228	0.0142852	0.00574975	0.0107077	0.00152609	0.00712651	0.00127376	0.025702	0.00210458	0.0512953	0.0131087	0.00884578	0.00184152	0.0568019	0.0472528	0.00666037	0.00373503	0.0639283	0.107995	0.00148073	0.00531339	0.00905803	0.0170631	0.12342	0.00756677	0.0197027	0.00798391	0.00784725	0.0121738	0.0106485	0.000459244	0.0124072	0.0626692	0.00829802	0.00269091	0.0168584	0.0042408	0.0029044	0.0279244	0.0131267	0.0378003	0.00272745	0.00199414	0.0066844	0.0110907	0.0147726	0.000162857	0.0123755	0.0022708	0.0326639	0.0261197	0.0355251	0.302479	0.55058	0.112052	0.0348891	0.120469	0.356238	0.724688	1.3799	2.80711	8.3009	1.530277	0.00769283	0.00390124	0.00103302	0.00242549	0.00109801	0.00774148	0.0162287	0.00120333	0.00291889	0.00436683	0.00211358	0.00638264	0.0124526	0.00195825	0.0059359	0.00722914	0.000887227	0.00442673	0.00488094	0.0152063	0.0176078	0.00538138	0.0114987	0.00926801	0.00821329	0.00152379	0.00718711	0.00732278	0.0169917	0.00439442	0.00266103	0.00801128	0.000101936	0.00170926	0.00088333	0.00206295	0.00240028	0.0258643	0.000298214	0.00233347	0.0120223	0.00649966	0.00418267	0.00159655	0.0138628	0.00520421	0.00262844	0.0018649	0.00242386	0.000420309	4.069e-05	0.0014521	0.00186909	0.00261482	0.00115844	0.0223237	0.00235899	0.00172037	0.00384677	0.00383401	0.00637768	0.000731971	0.0247231	0.00441645	0.0101133	0.00120848	0.00888815	0.00357746	0.00666228	0.000949523	0.00443407	0.000792527	0.0159916	0.00130946	0.0319156	0.00815614	0.0055038	0.00114578	0.0353418	0.0294004	0.00414405	0.00232391	0.0397759	0.0671937	0.000921303	0.00330596	0.00563586	0.0106166	0.0767911	0.004708	0.0122589	0.00496755	0.00488252	0.00757448	0.00662543	0.000285739	0.00771969	0.0389924	0.00516298	0.00167427	0.0104892	0.0026386	0.0018071	0.0173744	0.00816737	0.0235191	0.001697	0.00124074	0.004159	0.0069006	0.00919144	0.000101329	0.00769995	0.00141288	0.0203233	0.0162515	0.0221035	1.607214
36	-1249.339	-1466.323	216.9838	0.0298117	0.283984	0.716016	0.970188	0.3860041	0.0221133	0.0215267	0.0178138	0.005013	0.00249344	0.0211027	0.0446738	0.0237157	0.0175573	0.010411	0.00115922	0.0328809	0.0349346	0.00590322	0.038795	0.00168823	0.0158635	0.000534576	0.0057431	0.0689368	0.0263436	0.0472103	0.0128823	0.0564641	0.0246757	0.0210857	0.0394004	0.0346658	0.131698	0.0455522	0.0232549	0.0134697	0.0125238	0.0414089	0.00208044	0.0355359	0.0714174	0.0149552	0.015606	0.0115807	0.0763227	0.0556256	0.00825639	0.00195673	0.0309543	0.0148429	0.00484354	0.00337866	0.075654	0.00266766	0.0110508	0.0483514	0.00674551	0.037778	0.0161453	0.0704087	0.00745333	0.0305254	0.02089	0.0237816	0.00404134	0.0797796	0.0344576	0.0153565	0.001435	0.0150788	0.022881	0.0104572	0.00502423	0.0241426	0.0391534	0.0420696	0.0653162	0.0105556	0.00787496	0.028972	0.0176419	0.000220769	0.0441143	0.112407	0.075453	0.180868	0.198356	0.0058488	0.0021531	0.00705941	0.0125453	0.0165858	0.0384206	0.00624658	0.0107752	0.0149206	0.0204155	0.0317561	0.00733471	0.0972261	0.121795	0.0289048	0.0062232	0.00514831	0.0120345	0.022116	0.000926043	0.184524	0.0108088	0.00436588	0.00719568	0.00603686	0.000121176	0.0211052	0.00211605	0.0250551	0.00132548	0.0213949	0.027127	0.0227367	0.00897658	0.480391	0.419357	0.0978056	0.00244605	0.378744	0.622813	0.862668	1.1592	1.60562	2.64031	0.7020244	0.00637403	0.00620493	0.00513473	0.00144497	0.000718718	0.00608272	0.0128769	0.00683589	0.00506078	0.00300092	0.000334137	0.00947771	0.0100697	0.00170157	0.0111824	0.000486623	0.00457255	0.000154088	0.00165541	0.0198706	0.00759339	0.0136081	0.00371323	0.0162754	0.00711261	0.00607783	0.0113569	0.00999222	0.0379612	0.0131301	0.00670307	0.00388256	0.00360992	0.0119359	0.000599675	0.010243	0.0205856	0.00431076	0.00449833	0.00333807	0.0219995	0.0160337	0.00237985	0.000564014	0.00892239	0.00427836	0.00139612	0.000973879	0.0218068	0.000768937	0.00318532	0.013937	0.00194435	0.0108893	0.00465377	0.0202949	0.00214838	0.00879876	0.00602141	0.00685489	0.00116489	0.022996	0.0099322	0.00442641	0.00041363	0.00434636	0.00659532	0.00301423	0.0014482	0.00695896	0.0112857	0.0121263	0.018827	0.0030426	0.00226991	0.00835099	0.00508518	6.36353e-05	0.0127157	0.0324006	0.0217489	0.0521341	0.0571748	0.00168588	0.000620619	0.00203483	0.00361609	0.00478075	0.0110745	0.00180054	0.00310587	0.00430077	0.00588464	0.0091535	0.00211419	0.0280248	0.0351067	0.00833164	0.0017938	0.00148397	0.00346889	0.00637481	0.000266926	0.0531879	0.00311558	0.00125844	0.00207411	0.00174009	3.49283e-05	0.00608345	0.000609937	0.00722198	0.000382063	0.00616696	0.0078192	0.00655373	0.00258744	3.469285
72	-1227.26	-1445.281	218.0212	0.0187982	0.260317	0.739683	0.981202	0.3192989	0.0125421	0.0055304	0.0129146	0.00787145	0.00298485	0.0169556	0.0515328	0.00618286	0.00158509	0.0156678	0.00135522	0.0058987	0.070118	0.00143835	0.0219574	0.000932658	0.0514448	0.000355653	0.0291892	0.0537596	0.00430444	0.0395916	0.0188124	0.022774	0.030673	0.00764738	0.0763013	0.0280676	0.0583383	0.0138427	0.0286607	0.00904121	0.00121888	0.034268	0.00448746	0.0283398	0.0308173	0.0513944	0.0123293	0.00631895	0.0362661	0.0145235	0.0122298	0.00142535	0.0137838	0.00722713	0.000166188	0.00308023	0.0474069	0.00471228	0.000549371	0.0182775	0.00026391	0.0149377	0.00910194	0.0862195	0.0159219	0.0154234	0.0014006	0.00778902	0.00693091	0.0780113	0.0998189	0.0105571	0.00135356	0.0419413	0.0188095	0.0015265	0.0259103	0.00185149	0.0113797	0.0401651	0.0512988	0.0445938	0.00988484	0.0353627	0.016837	0.00203325	0.0336803	0.0592876	0.0312186	0.155899	0.205117	0.0222115	0.00512788	0.0166366	0.00885102	0.0129976	0.0138514	0.0190788	0.00292409	0.0172995	0.0537048	0.0117336	0.00639424	0.0149319	0.0369654	0.0184311	0.00696884	0.055336	0.0278212	0.00689326	0.00841981	0.0873377	0.00658819	0.00745376	0.0155102	0.0142674	0.00120311	0.0502627	0.000861936	0.0335709	0.000715439	0.0027601	0.0367009	0.0338924	0.00160052	0.472369	0.446422	0.064868	0.0163414	0.338198	0.589353	0.847933	1.17934	1.69678	2.95685	0.7838956	0.00443038	0.00195357	0.00456197	0.00278052	0.00105437	0.00598942	0.0182035	0.00218404	0.000559919	0.0055345	0.000478719	0.00208366	0.0247686	0.000508084	0.00775626	0.000329453	0.0181724	0.000125632	0.0103108	0.0189901	0.00152051	0.0139854	0.00664531	0.00804473	0.010835	0.00270137	0.0269528	0.00991463	0.0206075	0.00488982	0.0101241	0.00319373	0.000430558	0.0121049	0.00158516	0.0100108	0.0108859	0.0181546	0.00435523	0.00223211	0.0128107	0.00513032	0.00432006	0.000503491	0.00486901	0.00255292	5.87044e-05	0.00108806	0.0167461	0.00166457	0.000194061	0.00645637	9.3224e-05	0.00527663	0.00321518	0.0304563	0.00562427	0.00544818	0.000494749	0.00275141	0.00244829	0.0275568	0.0352602	0.0037292	0.000478132	0.0148154	0.00664431	0.000539223	0.00915261	0.000654023	0.00401977	0.014188	0.0181209	0.0157524	0.00349174	0.0124916	0.00594754	0.000718229	0.0118973	0.0209428	0.0110277	0.0550701	0.0724559	0.00784601	0.00181138	0.00587674	0.00312655	0.00459128	0.00489289	0.00673941	0.00103291	0.00611091	0.0189707	0.0041448	0.00225871	0.00527457	0.0130577	0.00651063	0.00246168	0.019547	0.0098276	0.00243498	0.00297423	0.0308513	0.00232722	0.00263298	0.00547886	0.00503982	0.000424989	0.0177549	0.000304472	0.0118586	0.000252723	0.000974981	0.0129643	0.0119722	0.00056537	2.830925
108	-1238.511	-1458.245	219.7334	0.00744835	0.220322	0.779678	0.992552	0.2357865	0.0110283	0.0107818	0.00382579	0.00523175	0.00137826	0.00420379	0.00572221	0.00396921	0.000982984	0.00192516	0.00195128	0.00714452	0.0231219	0.00717983	0.00645703	0.0030059	0.0186311	0.00074673	0.0177866	0.0076764	0.00118859	0.0239778	0.0184142	0.0184161	0.00262113	0.00348457	0.0247204	0.0125572	0.0357965	0.010274	0.018244	0.00340246	0.000319817	0.0114655	0.00238693	0.0138256	0.00265072	0.048076	0.00455061	0.00232131	0.00821307	0.00404315	0.0107187	0.00142442	0.00542744	0.00411356	0.00109851	0.00135014	0.0167715	0.00335635	0.00373161	0.019489	0.000154022	0.0047229	0.00574138	0.0226665	0.0125149	0.000527212	0.00878579	0.00530163	0.00376959	0.0202219	0.0314902	0.00612416	0.0046717	0.0166137	0.012118	0.00055472	0.0184871	0.00828421	0.00357836	0.00340169	0.000636747	0.0282818	0.0105515	0.00320856	0.00590514	0.00474428	0.00687751	0.0326144	0.0266101	0.088249	0.101987	0.00686884	0.000872517	0.00667321	0.0146497	0.00586911	0.00815118	0.00194874	0.00431935	0.00053487	0.0149427	0.0044947	0.00395197	0.025846	0.0176757	0.00839136	0.000209028	0.0341627	0.0169322	0.0241265	0.00698092	0.0297264	0.00114359	0.00890534	0.00885485	0.00550423	0.000538925	0.0272124	0.00471087	0.0166048	0.00404576	0.00687847	0.00590111	0.0163976	0.0109474	0.617894	0.313303	0.0371841	0.0316192	0.158868	0.407703	0.755848	1.32302	2.45277	6.29452	1.330214	0.00825752	0.00807295	0.00286458	0.0039173	0.00103198	0.00314761	0.00428453	0.00297197	0.000736014	0.00144148	0.00146103	0.00534949	0.0173127	0.00537593	0.00483474	0.00225068	0.0139501	0.000559118	0.0133178	0.00574775	0.000889962	0.0179535	0.0137877	0.0137891	0.00196259	0.00260909	0.0185095	0.00940224	0.0268028	0.00769274	0.0136603	0.00254761	0.000239464	0.00858488	0.00178723	0.010352	0.00198474	0.0359972	0.00340729	0.00173809	0.00614957	0.00302733	0.00802568	0.00106654	0.00406382	0.00308005	0.000822518	0.00101092	0.0125577	0.00251309	0.00279406	0.0145925	0.000115325	0.00353629	0.00429889	0.0169717	0.00937061	0.000394753	0.0065784	0.00396962	0.0028225	0.0151412	0.0235784	0.0045855	0.00349796	0.0124396	0.00907342	0.00041535	0.0138423	0.00620284	0.00267931	0.00254703	0.000476767	0.0211762	0.00790048	0.00240243	0.0044215	0.0035523	0.00514957	0.0244202	0.0199244	0.0660769	0.0763632	0.00514308	0.000653301	0.0049966	0.010969	0.00439452	0.00610324	0.00145913	0.00323413	0.000400486	0.0111884	0.00336543	0.00295905	0.0193523	0.0132347	0.00628307	0.000156511	0.0255795	0.0126781	0.0180649	0.005227	0.0222578	0.00085627	0.00666792	0.00663011	0.00412132	0.000403523	0.0203754	0.00352729	0.0124329	0.00302928	0.00515029	0.00441848	0.0122778	0.00819696	1.335551
144	-1223.416	-1443.268	219.8523	0.00756733	0.220929	0.779071	0.992433	0.2368589	0.00160737	0.0081202	0.011362	0.0022067	0.000786587	0.00116209	0.0032971	0.00535163	0.00115861	0.000987275	0.000454172	0.00862584	0.0166922	0.00197624	0.0165698	0.00263071	0.00657662	0.00191661	0.0122812	0.0502182	0.00162119	0.017059	0.00253763	0.0141721	0.000748812	0.0090912	0.0196266	0.0336976	0.0154835	0.0126868	0.00834688	0.00510682	0.0041343	0.000578278	0.000139247	0.0244746	0.0196828	0.00744319	0.00144885	0.00415331	0.010185	0.0099189	0.00531653	0.00131333	0.00173181	0.00117656	0.00212242	0.00036576	0.0113492	0.00480985	0.000496833	0.00543775	0.00859172	0.000464339	0.0021406	0.0308185	0.00427772	0.000986323	0.0145546	0.000947635	0.00750152	0.0268202	0.0346091	0.0109122	0.000675686	0.0072752	0.0127559	0.00033804	0.0112836	0.00439663	0.00160372	0.010132	0.00955045	0.00531366	0.0140522	0.00856248	0.00374022	0.00462916	0.000849106	0.0192366	0.0245853	0.0526411	0.0675177	0.00823431	0.00519744	0.00641806	0.0196611	0.000468813	0.0203594	0.00395153	0.0057255	0.00203161	0.00113438	0.00216435	0.00803243	0.0175492	0.0175078	0.0192927	0.000889078	0.023631	0.00895713	0.00921566	0.00180995	0.0240969	0.00104118	0.000731313	0.0103801	0.00223548	0.00581928	0.0385756	0.00461896	0.0143843	0.0100864	0.00795765	0.00940371	0.0216899	0.0110826	0.550268	0.414581	0.00776226	0.0273883	0.139228	0.382291	0.740823	1.34985	2.61581	7.18244	1.425631	0.00138981	0.00702114	0.00982415	0.00190803	0.000680124	0.0010048	0.00285084	0.00462729	0.00100179	0.000853649	0.0003927	0.00745834	0.014433	0.00170876	0.0143271	0.00227465	0.00568648	0.0016572	0.0106189	0.0434212	0.00140176	0.0147501	0.00219416	0.0122539	0.000647462	0.00786072	0.0169701	0.0291367	0.0133878	0.0109696	0.00721714	0.00441562	0.00357473	0.000500009	0.0001204	0.021162	0.0170188	0.00643576	0.00125275	0.00359117	0.00880644	0.00857639	0.00459694	0.00113558	0.00149741	0.00101731	0.00183515	0.000316255	0.00981312	0.00415884	0.000429587	0.00470176	0.00742884	0.000401492	0.00185088	0.0266473	0.00369873	0.000852825	0.0125847	0.000819374	0.0064862	0.0231901	0.0299248	0.00943522	0.000584232	0.00629051	0.0110294	0.000292286	0.00975635	0.00380155	0.00138666	0.00876061	0.00825781	0.00459446	0.0121503	0.00740356	0.00323398	0.00400261	0.000734181	0.016633	0.0212577	0.0455162	0.0583793	0.0071198	0.00449397	0.00554938	0.017	0.00040536	0.0176038	0.00341669	0.00495056	0.00175664	0.000980839	0.00187141	0.00694525	0.015174	0.0151381	0.0166815	0.000768742	0.0204325	0.00774479	0.00796833	0.00156498	0.0208354	0.000900254	0.000632331	0.0089752	0.00193291	0.00503165	0.0333545	0.00399379	0.0124374	0.00872118	0.00688059	0.00813093	0.0187542	0.00958262	1.156536
180	-1238.768	-1455.953	217.1852	0.032385	0.288516	0.711484	0.967615	0.4008834	0.0172195	0.024827	0.019307	0.0108639	0.00803316	0.000725486	0.0176372	0.0208577	0.0105624	0.0564033	0.0103601	0.0231941	0.052608	0.0274369	0.0343304	0.016302	0.0266737	0.0392399	0.0869419	0.173758	0.00860152	0.0282783	0.0346454	0.0122117	0.00114586	0.00192452	0.0857661	0.040432	0.0458267	0.0406488	0.034912	0.0107048	0.00350196	0.00550558	0.00532016	0.02572	0.0243632	0.0472	0.0105457	0.00057357	0.0608476	0.0253246	0.00580408	0.0031067	0.0814044	0.00286024	0.00703597	0.00349142	0.0150004	0.00461481	0.00491654	0.0383481	0.0270601	7.24931e-05	0.00389786	0.0383807	0.00461972	0.0316164	8.57236e-05	0.0141574	0.0374363	0.0736068	0.0523476	0.0438603	0.00319215	0.0268372	0.0134033	0.00299936	0.0676783	0.00878962	0.00869686	0.0660472	0.030972	0.0201778	0.000636112	0.000619769	0.0265263	0.00592953	0.0239743	0.0432674	0.0549913	0.156878	0.180753	0.0569482	0.00442941	0.00933592	0.0642913	0.0269068	0.0023839	0.0181253	0.000322572	0.00555041	0.00549944	0.000980574	0.00535161	0.0310769	0.0620748	0.0174499	0.0150772	0.0841567	0.0239659	0.021395	0.00814625	0.0351086	0.0136682	0.00299216	0.0440075	0.00355348	0.0108802	0.0458974	0.00251203	0.006185	0.00405016	0.0615721	0.0156742	0.0333525	0.0153684	0.437104	0.497141	0.0193732	0.0463823	0.286889	0.543908	0.826968	1.20924	1.83855	3.48567	0.9028675	0.00533827	0.00769669	0.00598544	0.00336797	0.00249039	0.000224911	0.00546778	0.00646618	0.0032745	0.0174858	0.00321178	0.00719048	0.0163092	0.00850581	0.0106429	0.00505384	0.0082692	0.0121649	0.0269532	0.0538674	0.00266659	0.00876666	0.0107405	0.00378578	0.000355231	0.000596628	0.0265886	0.0125345	0.0142069	0.0126017	0.0108232	0.00331864	0.00108566	0.00170681	0.00164932	0.00797354	0.00755291	0.0146326	0.00326932	0.000177815	0.0188636	0.00785098	0.00179934	0.000963118	0.0252365	0.000886713	0.00218125	0.00108239	0.00465032	0.00143065	0.0015242	0.0118884	0.00838901	2.24739e-05	0.00120839	0.0118985	0.00143218	0.00980153	2.65755e-05	0.004389	0.0116057	0.0228191	0.0162285	0.0135973	0.000989612	0.0083199	0.00415519	0.000929842	0.0209812	0.0027249	0.00269615	0.0204755	0.00960173	0.00625539	0.000197203	0.000192137	0.0082235	0.00183823	0.00743236	0.0134135	0.017048	0.0486342	0.0560359	0.0176547	0.00137318	0.00289426	0.0199312	0.00834146	0.00073904	0.00561908	0.000100002	0.0017207	0.0017049	0.000303991	0.00165907	0.00963425	0.019244	0.00540971	0.00467414	0.0260897	0.00742976	0.00663274	0.00252545	0.0108841	0.00423733	0.000927609	0.0136429	0.00110163	0.00337302	0.0142288	0.000778763	0.00191744	0.0012556	0.0190882	0.00485922	0.0103397	0.0047644	3.225665
216	-1230.562	-1450.266	219.7046	0.0457839	0.30842	0.69158	0.954216	0.4769919	0.0152259	0.0105396	0.0051579	0.000595373	0.000940787	0.00815623	2.62946e-05	0.00361935	7.0714e-05	0.00407213	0.00111056	0.0146819	0.0102203	0.0020076	0.00396123	0.00820137	0.00229301	0.00123793	0.00596226	0.0307106	0.0239851	0.0269974	0.00459703	0.0289436	0.00403739	0.00665963	0.0167844	0.00472983	0.04006	0.00773016	0.0174098	0.00580116	0.00498242	0.0023789	0.00345214	0.0248392	0.0022586	0.00784068	0.00296639	0.00116507	0.0114391	0.00678123	0.0152902	0.004409	0.0166679	0.00912735	6.10434e-05	0.000135359	0.00998941	0.00204204	0.000958732	0.00674727	0.00998144	0.00597011	7.20444e-05	0.0150826	0.0142959	0.00368931	0.00039504	0.00067972	0.0117409	0.00221684	0.00971441	0.00506663	0.0021736	0.00899847	0.0306397	0.000421641	0.000430623	0.0039436	0.0313095	0.00697804	0.0111378	0.000111919	0.021669	0.0167327	0.00599459	0.0103477	0.0169153	0.00916957	0.000257802	0.0133631	0.0113665	0.0567622	0.00399573	0.00445818	0.0260502	0.0200601	0.015952	0.00708074	0.00825481	0.00179736	0.00325564	0.0120692	0.0327914	0.00124547	0.000737429	0.0126836	0.00705503	0.010974	0.00904988	0.00324861	0.0011911	0.00649322	0.00415781	0.00141876	0.00426214	0.000175787	0.00303915	0.00526061	0.0184998	0.0355012	0.0101281	0.0052476	0.00713178	0.0104814	0.00504077	0.47745	0.48693	0.00798132	0.0276392	0.124942	0.362629	0.728719	1.37227	2.75764	8.00373	1.503916	0.014014	0.00970074	0.00474737	0.000547986	0.000865908	0.00750706	2.42017e-05	0.00333128	6.50857e-05	0.00374801	0.00102217	0.0135133	0.00940688	0.00184781	0.00364594	0.0075486	0.0021105	0.0011394	0.00548771	0.0282663	0.0220761	0.0248486	0.00423114	0.0266399	0.00371605	0.00612957	0.0154485	0.00435337	0.0368715	0.0071149	0.0160241	0.00533943	0.00458586	0.00218956	0.00317737	0.0228622	0.00207883	0.00721662	0.00273029	0.00107234	0.0105286	0.00624149	0.0140732	0.00405807	0.0153412	0.00840088	5.61848e-05	0.000124585	0.00919432	0.00187951	0.000882424	0.00621024	0.00918699	0.00549493	6.63102e-05	0.0138822	0.0131581	0.00339566	0.000363597	0.000625619	0.0108064	0.0020404	0.00894121	0.00466337	0.0020006	0.00828226	0.028201	0.000388081	0.000396348	0.00362972	0.0288175	0.00642264	0.0102513	0.000103011	0.0199443	0.0154009	0.00551746	0.00952407	0.015569	0.00843974	0.000237283	0.0122995	0.0104618	0.0522443	0.0036777	0.00410334	0.0239768	0.0184635	0.0146823	0.00651716	0.00759779	0.00165431	0.00299652	0.0111086	0.0301814	0.00114634	0.000678735	0.011674	0.0064935	0.0101006	0.00832957	0.00299005	0.0010963	0.00597641	0.00382688	0.00130584	0.0039229	0.000161795	0.00279726	0.00484191	0.0170274	0.0326755	0.00932197	0.00482993	0.00656414	0.00964716	0.00463956	1.086476
